"CallerIPAddress";"Resource";"ResourceGroup";"ResourceId";"ResourceType";"ResultType";"OperationName";"requestUri_s";"ResultSignature";"clientInfo_s";"httpStatusCode_d";"identity_claim_http_schemas_xmlsoap_org_ws_2005_05_identity_claims_upn_s";"Count";"AllowPublicAccess";"IPwhitelist";"VnetRules";"PrivateEndpoint";"ApplicationContact";"AppOwner"
"165.225.234.193";"KV-HK01-EAS-U-ACTQ-VLT01";"RG-HK01-EAS-N-ACTQ-KEYVAULT01";"/SUBSCRIPTIONS/9B491DD6-598E-498C-98A0-D3BBD2290821/RESOURCEGROUPS/RG-HK01-EAS-N-ACTQ-KEYVAULT01/PROVIDERS/MICROSOFT.KEYVAULT/VAULTS/KV-HK01-EAS-U-ACTQ-VLT01";"VAULTS";"Success";"VaultGet";"https://management.azure.com/subscriptions/9b491dd6-598e-498c-98a0-d3bbd2290821/resourceGroups/rg-hk01-eas-n-actq-keyvault01/providers/Microsoft.KeyVault/vaults/kv-hk01-eas-u-actq-vlt01?api-version=2022-07-01";"OK";"FxVersion/6.0.522.21309";"200";"";"4";"True";"";"";"";"";""
"51.124.142.73";"KV-HK01-EAS-U-ACTQ-VLT01";"RG-HK01-EAS-N-ACTQ-KEYVAULT01";"/SUBSCRIPTIONS/9B491DD6-598E-498C-98A0-D3BBD2290821/RESOURCEGROUPS/RG-HK01-EAS-N-ACTQ-KEYVAULT01/PROVIDERS/MICROSOFT.KEYVAULT/VAULTS/KV-HK01-EAS-U-ACTQ-VLT01";"VAULTS";"Success";"VaultGet";"https://eastus2.management.azure.com/subscriptions/9b491dd6-598e-498c-98a0-d3bbd2290821/resourceGroups/rg-hk01-eas-n-actq-keyvault01/providers/Microsoft.KeyVault/vaults/kv-hk01-eas-u-actq-vlt01?api-version=2022-07-01&MaskCMKEnabledProperties=true";"OK";"AzureResourceGraph.PartialSyncIngestionService.global/1.22.1.762";"200";"";"1";"True";"";"";"";"";""
"20.93.89.138";"KV-HK01-EAS-U-ACTQ-VLT01";"RG-HK01-EAS-N-ACTQ-KEYVAULT01";"/SUBSCRIPTIONS/9B491DD6-598E-498C-98A0-D3BBD2290821/RESOURCEGROUPS/RG-HK01-EAS-N-ACTQ-KEYVAULT01/PROVIDERS/MICROSOFT.KEYVAULT/VAULTS/KV-HK01-EAS-U-ACTQ-VLT01";"VAULTS";"Success";"VaultGet";"https://northeurope.management.azure.com/subscriptions/9b491dd6-598e-498c-98a0-d3bbd2290821/resourceGroups/rg-hk01-eas-n-actq-keyvault01/providers/Microsoft.KeyVault/vaults/kv-hk01-eas-u-actq-vlt01?api-version=2022-07-01&MaskCMKEnabledProperties=true";"OK";"AzureResourceGraph.IngestionWorkerService.global/1.22.1.779";"200";"";"1";"True";"";"";"";"";""
"44.207.12.57";"KV-HK01-EAS-U-ACTQ-VLT01";"RG-HK01-EAS-N-ACTQ-KEYVAULT01";"/SUBSCRIPTIONS/9B491DD6-598E-498C-98A0-D3BBD2290821/RESOURCEGROUPS/RG-HK01-EAS-N-ACTQ-KEYVAULT01/PROVIDERS/MICROSOFT.KEYVAULT/VAULTS/KV-HK01-EAS-U-ACTQ-VLT01";"VAULTS";"Success";"VaultGet";"https://management.azure.com/subscriptions/9b491dd6-598e-498c-98a0-d3bbd2290821/resourceGroups/rg-hk01-eas-n-actq-keyvault01/providers/Microsoft.KeyVault/vaults/kv-hk01-eas-u-actq-vlt01?api-version=2018-02-14-preview";"OK";"";"200";"";"7";"True";"";"";"";"";""
"44.207.12.57";"KV-HK01-EAS-U-ACTQ-VLT01";"RG-HK01-EAS-N-ACTQ-KEYVAULT01";"/SUBSCRIPTIONS/9B491DD6-598E-498C-98A0-D3BBD2290821/RESOURCEGROUPS/RG-HK01-EAS-N-ACTQ-KEYVAULT01/PROVIDERS/MICROSOFT.KEYVAULT/VAULTS/KV-HK01-EAS-U-ACTQ-VLT01";"VAULTS";"Success";"KeyGet";"https://kv-hk01-eas-u-actq-vlt01.vault.azure.net/keys/atlas-uat-key/07cd029b044347b9a98a723dde653ee1?api-version=7.0";"OK";"Azure-SDK-For-Java/1.2.6 OS:Linux/3.10.0-1160.71.1.el7.x86_64 MacAddressHash:badf78c1510938928a5fc8f329b3aa5dacd6c316c2b604fcedcbef45cef7c76c Java:11.0.16.1 (KeyVaultClientBase, 7.0)";"200";"";"7";"True";"";"";"";"";""
"44.207.12.57";"KV-HK01-EAS-U-ACTQ-VLT01";"RG-HK01-EAS-N-ACTQ-KEYVAULT01";"/SUBSCRIPTIONS/9B491DD6-598E-498C-98A0-D3BBD2290821/RESOURCEGROUPS/RG-HK01-EAS-N-ACTQ-KEYVAULT01/PROVIDERS/MICROSOFT.KEYVAULT/VAULTS/KV-HK01-EAS-U-ACTQ-VLT01";"VAULTS";"Success";"KeyEncrypt";"https://kv-hk01-eas-u-actq-vlt01.vault.azure.net/keys/atlas-uat-key/07cd029b044347b9a98a723dde653ee1/encrypt?api-version=7.0";"OK";"Azure-SDK-For-Java/1.2.6 OS:Linux/3.10.0-1160.71.1.el7.x86_64 MacAddressHash:badf78c1510938928a5fc8f329b3aa5dacd6c316c2b604fcedcbef45cef7c76c Java:11.0.16.1 (KeyVaultClientBase, 7.0)";"200";"";"7";"True";"";"";"";"";""
"44.207.12.57";"KV-HK01-EAS-U-ACTQ-VLT01";"RG-HK01-EAS-N-ACTQ-KEYVAULT01";"/SUBSCRIPTIONS/9B491DD6-598E-498C-98A0-D3BBD2290821/RESOURCEGROUPS/RG-HK01-EAS-N-ACTQ-KEYVAULT01/PROVIDERS/MICROSOFT.KEYVAULT/VAULTS/KV-HK01-EAS-U-ACTQ-VLT01";"VAULTS";"Success";"KeyDecrypt";"https://kv-hk01-eas-u-actq-vlt01.vault.azure.net/keys/atlas-uat-key/07cd029b044347b9a98a723dde653ee1/decrypt?api-version=7.0";"OK";"Azure-SDK-For-Java/1.2.6 OS:Linux/3.10.0-1160.71.1.el7.x86_64 MacAddressHash:badf78c1510938928a5fc8f329b3aa5dacd6c316c2b604fcedcbef45cef7c76c Java:11.0.16.1 (KeyVaultClientBase, 7.0)";"200";"";"7";"True";"";"";"";"";""
"20.93.89.138";"KV-HK01-EAS-U-ACTQ-VLT01";"RG-HK01-EAS-N-ACTQ-KEYVAULT01";"/SUBSCRIPTIONS/9B491DD6-598E-498C-98A0-D3BBD2290821/RESOURCEGROUPS/RG-HK01-EAS-N-ACTQ-KEYVAULT01/PROVIDERS/MICROSOFT.KEYVAULT/VAULTS/KV-HK01-EAS-U-ACTQ-VLT01";"VAULTS";"Success";"VaultGet";"https://westcentralus.management.azure.com/subscriptions/9b491dd6-598e-498c-98a0-d3bbd2290821/resourceGroups/rg-hk01-eas-n-actq-keyvault01/providers/Microsoft.KeyVault/vaults/kv-hk01-eas-u-actq-vlt01?api-version=2022-07-01&MaskCMKEnabledProperties=true";"OK";"AzureResourceGraph.IngestionWorkerService.global/1.22.1.803";"200";"";"1";"True";"";"";"";"";""
"13.59.164.228";"KV-HK01-EAS-U-ACTQ-VLT01";"RG-HK01-EAS-N-ACTQ-KEYVAULT01";"/SUBSCRIPTIONS/9B491DD6-598E-498C-98A0-D3BBD2290821/RESOURCEGROUPS/RG-HK01-EAS-N-ACTQ-KEYVAULT01/PROVIDERS/MICROSOFT.KEYVAULT/VAULTS/KV-HK01-EAS-U-ACTQ-VLT01";"VAULTS";"Success";"KeyList";"https://kv-hk01-eas-u-actq-vlt01.vault.azure.net/keys?api-version=7.2";"Forbidden";"Apache-HttpClient/4.5.13 (Java/11.0.15)";"403";"";"14";"True";"";"";"";"";""
"13.59.164.228";"KV-HK01-EAS-U-ACTQ-VLT01";"RG-HK01-EAS-N-ACTQ-KEYVAULT01";"/SUBSCRIPTIONS/9B491DD6-598E-498C-98A0-D3BBD2290821/RESOURCEGROUPS/RG-HK01-EAS-N-ACTQ-KEYVAULT01/PROVIDERS/MICROSOFT.KEYVAULT/VAULTS/KV-HK01-EAS-U-ACTQ-VLT01";"VAULTS";"Success";"SecretList";"https://kv-hk01-eas-u-actq-vlt01.vault.azure.net/secrets?api-version=7.2";"Forbidden";"Apache-HttpClient/4.5.13 (Java/11.0.15)";"403";"";"14";"True";"";"";"";"";""
"3.16.7.30";"KV-HK01-EAS-U-ACTQ-VLT01";"RG-HK01-EAS-N-ACTQ-KEYVAULT01";"/SUBSCRIPTIONS/9B491DD6-598E-498C-98A0-D3BBD2290821/RESOURCEGROUPS/RG-HK01-EAS-N-ACTQ-KEYVAULT01/PROVIDERS/MICROSOFT.KEYVAULT/VAULTS/KV-HK01-EAS-U-ACTQ-VLT01";"VAULTS";"Success";"KeyList";"https://kv-hk01-eas-u-actq-vlt01.vault.azure.net/keys?api-version=7.2";"Forbidden";"Apache-HttpClient/4.5.13 (Java/11.0.15)";"403";"";"4";"True";"";"";"";"";""
"3.16.7.30";"KV-HK01-EAS-U-ACTQ-VLT01";"RG-HK01-EAS-N-ACTQ-KEYVAULT01";"/SUBSCRIPTIONS/9B491DD6-598E-498C-98A0-D3BBD2290821/RESOURCEGROUPS/RG-HK01-EAS-N-ACTQ-KEYVAULT01/PROVIDERS/MICROSOFT.KEYVAULT/VAULTS/KV-HK01-EAS-U-ACTQ-VLT01";"VAULTS";"Success";"SecretList";"https://kv-hk01-eas-u-actq-vlt01.vault.azure.net/secrets?api-version=7.2";"Forbidden";"Apache-HttpClient/4.5.13 (Java/11.0.15)";"403";"";"4";"True";"";"";"";"";""
"18.191.115.70";"KV-HK01-EAS-U-ACTQ-VLT01";"RG-HK01-EAS-N-ACTQ-KEYVAULT01";"/SUBSCRIPTIONS/9B491DD6-598E-498C-98A0-D3BBD2290821/RESOURCEGROUPS/RG-HK01-EAS-N-ACTQ-KEYVAULT01/PROVIDERS/MICROSOFT.KEYVAULT/VAULTS/KV-HK01-EAS-U-ACTQ-VLT01";"VAULTS";"Success";"KeyList";"https://kv-hk01-eas-u-actq-vlt01.vault.azure.net/keys?api-version=7.2";"Forbidden";"Apache-HttpClient/4.5.13 (Java/11.0.15)";"403";"";"5";"True";"";"";"";"";""
"18.191.115.70";"KV-HK01-EAS-U-ACTQ-VLT01";"RG-HK01-EAS-N-ACTQ-KEYVAULT01";"/SUBSCRIPTIONS/9B491DD6-598E-498C-98A0-D3BBD2290821/RESOURCEGROUPS/RG-HK01-EAS-N-ACTQ-KEYVAULT01/PROVIDERS/MICROSOFT.KEYVAULT/VAULTS/KV-HK01-EAS-U-ACTQ-VLT01";"VAULTS";"Success";"SecretList";"https://kv-hk01-eas-u-actq-vlt01.vault.azure.net/secrets?api-version=7.2";"Forbidden";"Apache-HttpClient/4.5.13 (Java/11.0.15)";"403";"";"5";"True";"";"";"";"";""
"35.171.106.60";"KV-HK01-EAS-U-ACTQ-VLT01";"RG-HK01-EAS-N-ACTQ-KEYVAULT01";"/SUBSCRIPTIONS/9B491DD6-598E-498C-98A0-D3BBD2290821/RESOURCEGROUPS/RG-HK01-EAS-N-ACTQ-KEYVAULT01/PROVIDERS/MICROSOFT.KEYVAULT/VAULTS/KV-HK01-EAS-U-ACTQ-VLT01";"VAULTS";"Success";"KeyEncrypt";"https://kv-hk01-eas-u-actq-vlt01.vault.azure.net/keys/atlas-uat-key/07cd029b044347b9a98a723dde653ee1/encrypt?api-version=7.0";"OK";"Azure-SDK-For-Java/1.2.6 OS:Linux/3.10.0-1160.71.1.el7.x86_64 MacAddressHash:077ae8a8ead0e3ed3ba164c7f903716e7efc00d5af9504c1126bb3042343ece3 Java:11.0.16.1 (KeyVaultClientBase, 7.0)";"200";"";"6";"True";"";"";"";"";""
"35.171.106.60";"KV-HK01-EAS-U-ACTQ-VLT01";"RG-HK01-EAS-N-ACTQ-KEYVAULT01";"/SUBSCRIPTIONS/9B491DD6-598E-498C-98A0-D3BBD2290821/RESOURCEGROUPS/RG-HK01-EAS-N-ACTQ-KEYVAULT01/PROVIDERS/MICROSOFT.KEYVAULT/VAULTS/KV-HK01-EAS-U-ACTQ-VLT01";"VAULTS";"Success";"KeyDecrypt";"https://kv-hk01-eas-u-actq-vlt01.vault.azure.net/keys/atlas-uat-key/07cd029b044347b9a98a723dde653ee1/decrypt?api-version=7.0";"OK";"Azure-SDK-For-Java/1.2.6 OS:Linux/3.10.0-1160.71.1.el7.x86_64 MacAddressHash:077ae8a8ead0e3ed3ba164c7f903716e7efc00d5af9504c1126bb3042343ece3 Java:11.0.16.1 (KeyVaultClientBase, 7.0)";"200";"";"6";"True";"";"";"";"";""
"35.171.106.60";"KV-HK01-EAS-U-ACTQ-VLT01";"RG-HK01-EAS-N-ACTQ-KEYVAULT01";"/SUBSCRIPTIONS/9B491DD6-598E-498C-98A0-D3BBD2290821/RESOURCEGROUPS/RG-HK01-EAS-N-ACTQ-KEYVAULT01/PROVIDERS/MICROSOFT.KEYVAULT/VAULTS/KV-HK01-EAS-U-ACTQ-VLT01";"VAULTS";"Success";"KeyGet";"https://kv-hk01-eas-u-actq-vlt01.vault.azure.net/keys/atlas-uat-key/07cd029b044347b9a98a723dde653ee1?api-version=7.0";"OK";"Azure-SDK-For-Java/1.2.6 OS:Linux/3.10.0-1160.71.1.el7.x86_64 MacAddressHash:077ae8a8ead0e3ed3ba164c7f903716e7efc00d5af9504c1126bb3042343ece3 Java:11.0.16.1 (KeyVaultClientBase, 7.0)";"200";"";"6";"True";"";"";"";"";""
"35.171.106.60";"KV-HK01-EAS-U-ACTQ-VLT01";"RG-HK01-EAS-N-ACTQ-KEYVAULT01";"/SUBSCRIPTIONS/9B491DD6-598E-498C-98A0-D3BBD2290821/RESOURCEGROUPS/RG-HK01-EAS-N-ACTQ-KEYVAULT01/PROVIDERS/MICROSOFT.KEYVAULT/VAULTS/KV-HK01-EAS-U-ACTQ-VLT01";"VAULTS";"Success";"VaultGet";"https://management.azure.com/subscriptions/9b491dd6-598e-498c-98a0-d3bbd2290821/resourceGroups/rg-hk01-eas-n-actq-keyvault01/providers/Microsoft.KeyVault/vaults/kv-hk01-eas-u-actq-vlt01?api-version=2018-02-14-preview";"OK";"";"200";"";"6";"True";"";"";"";"";""
"107.20.0.247";"KV-HK01-EAS-U-ACTQ-VLT01";"RG-HK01-EAS-N-ACTQ-KEYVAULT01";"/SUBSCRIPTIONS/9B491DD6-598E-498C-98A0-D3BBD2290821/RESOURCEGROUPS/RG-HK01-EAS-N-ACTQ-KEYVAULT01/PROVIDERS/MICROSOFT.KEYVAULT/VAULTS/KV-HK01-EAS-U-ACTQ-VLT01";"VAULTS";"Success";"KeyGet";"https://kv-hk01-eas-u-actq-vlt01.vault.azure.net/keys/atlas-uat-key/07cd029b044347b9a98a723dde653ee1?api-version=7.0";"OK";"Azure-SDK-For-Java/1.2.6 OS:Linux/3.10.0-1160.71.1.el7.x86_64 MacAddressHash:97f356f37442fc96fcf95d268400c2f11236beda9048c0d6e452f10d7a29829a Java:11.0.16.1 (KeyVaultClientBase, 7.0)";"200";"";"6";"True";"";"";"";"";""
"107.20.0.247";"KV-HK01-EAS-U-ACTQ-VLT01";"RG-HK01-EAS-N-ACTQ-KEYVAULT01";"/SUBSCRIPTIONS/9B491DD6-598E-498C-98A0-D3BBD2290821/RESOURCEGROUPS/RG-HK01-EAS-N-ACTQ-KEYVAULT01/PROVIDERS/MICROSOFT.KEYVAULT/VAULTS/KV-HK01-EAS-U-ACTQ-VLT01";"VAULTS";"Success";"KeyEncrypt";"https://kv-hk01-eas-u-actq-vlt01.vault.azure.net/keys/atlas-uat-key/07cd029b044347b9a98a723dde653ee1/encrypt?api-version=7.0";"OK";"Azure-SDK-For-Java/1.2.6 OS:Linux/3.10.0-1160.71.1.el7.x86_64 MacAddressHash:97f356f37442fc96fcf95d268400c2f11236beda9048c0d6e452f10d7a29829a Java:11.0.16.1 (KeyVaultClientBase, 7.0)";"200";"";"6";"True";"";"";"";"";""
"107.20.0.247";"KV-HK01-EAS-U-ACTQ-VLT01";"RG-HK01-EAS-N-ACTQ-KEYVAULT01";"/SUBSCRIPTIONS/9B491DD6-598E-498C-98A0-D3BBD2290821/RESOURCEGROUPS/RG-HK01-EAS-N-ACTQ-KEYVAULT01/PROVIDERS/MICROSOFT.KEYVAULT/VAULTS/KV-HK01-EAS-U-ACTQ-VLT01";"VAULTS";"Success";"KeyDecrypt";"https://kv-hk01-eas-u-actq-vlt01.vault.azure.net/keys/atlas-uat-key/07cd029b044347b9a98a723dde653ee1/decrypt?api-version=7.0";"OK";"Azure-SDK-For-Java/1.2.6 OS:Linux/3.10.0-1160.71.1.el7.x86_64 MacAddressHash:97f356f37442fc96fcf95d268400c2f11236beda9048c0d6e452f10d7a29829a Java:11.0.16.1 (KeyVaultClientBase, 7.0)";"200";"";"6";"True";"";"";"";"";""
"107.20.0.247";"KV-HK01-EAS-U-ACTQ-VLT01";"RG-HK01-EAS-N-ACTQ-KEYVAULT01";"/SUBSCRIPTIONS/9B491DD6-598E-498C-98A0-D3BBD2290821/RESOURCEGROUPS/RG-HK01-EAS-N-ACTQ-KEYVAULT01/PROVIDERS/MICROSOFT.KEYVAULT/VAULTS/KV-HK01-EAS-U-ACTQ-VLT01";"VAULTS";"Success";"VaultGet";"https://management.azure.com/subscriptions/9b491dd6-598e-498c-98a0-d3bbd2290821/resourceGroups/rg-hk01-eas-n-actq-keyvault01/providers/Microsoft.KeyVault/vaults/kv-hk01-eas-u-actq-vlt01?api-version=2018-02-14-preview";"OK";"";"200";"";"6";"True";"";"";"";"";""
"35.174.230.146";"KV-HK01-EAS-U-ACTQ-VLT01";"RG-HK01-EAS-N-ACTQ-KEYVAULT01";"/SUBSCRIPTIONS/9B491DD6-598E-498C-98A0-D3BBD2290821/RESOURCEGROUPS/RG-HK01-EAS-N-ACTQ-KEYVAULT01/PROVIDERS/MICROSOFT.KEYVAULT/VAULTS/KV-HK01-EAS-U-ACTQ-VLT01";"VAULTS";"Success";"VaultGet";"https://management.azure.com/subscriptions/9b491dd6-598e-498c-98a0-d3bbd2290821/resourceGroups/rg-hk01-eas-n-actq-keyvault01/providers/Microsoft.KeyVault/vaults/kv-hk01-eas-u-actq-vlt01?api-version=2018-02-14-preview";"OK";"";"200";"";"7";"True";"";"";"";"";""
"35.174.230.146";"KV-HK01-EAS-U-ACTQ-VLT01";"RG-HK01-EAS-N-ACTQ-KEYVAULT01";"/SUBSCRIPTIONS/9B491DD6-598E-498C-98A0-D3BBD2290821/RESOURCEGROUPS/RG-HK01-EAS-N-ACTQ-KEYVAULT01/PROVIDERS/MICROSOFT.KEYVAULT/VAULTS/KV-HK01-EAS-U-ACTQ-VLT01";"VAULTS";"Success";"KeyEncrypt";"https://kv-hk01-eas-u-actq-vlt01.vault.azure.net/keys/atlas-uat-key/07cd029b044347b9a98a723dde653ee1/encrypt?api-version=7.0";"OK";"Azure-SDK-For-Java/1.2.6 OS:Linux/3.10.0-1160.71.1.el7.x86_64 MacAddressHash:30ab6a7723bbd6e8a897169e21c29e5e5baee1c8b2e6d8959aae31a4af675d55 Java:11.0.16.1 (KeyVaultClientBase, 7.0)";"200";"";"7";"True";"";"";"";"";""
"35.174.230.146";"KV-HK01-EAS-U-ACTQ-VLT01";"RG-HK01-EAS-N-ACTQ-KEYVAULT01";"/SUBSCRIPTIONS/9B491DD6-598E-498C-98A0-D3BBD2290821/RESOURCEGROUPS/RG-HK01-EAS-N-ACTQ-KEYVAULT01/PROVIDERS/MICROSOFT.KEYVAULT/VAULTS/KV-HK01-EAS-U-ACTQ-VLT01";"VAULTS";"Success";"KeyDecrypt";"https://kv-hk01-eas-u-actq-vlt01.vault.azure.net/keys/atlas-uat-key/07cd029b044347b9a98a723dde653ee1/decrypt?api-version=7.0";"OK";"Azure-SDK-For-Java/1.2.6 OS:Linux/3.10.0-1160.71.1.el7.x86_64 MacAddressHash:30ab6a7723bbd6e8a897169e21c29e5e5baee1c8b2e6d8959aae31a4af675d55 Java:11.0.16.1 (KeyVaultClientBase, 7.0)";"200";"";"7";"True";"";"";"";"";""
"35.174.230.146";"KV-HK01-EAS-U-ACTQ-VLT01";"RG-HK01-EAS-N-ACTQ-KEYVAULT01";"/SUBSCRIPTIONS/9B491DD6-598E-498C-98A0-D3BBD2290821/RESOURCEGROUPS/RG-HK01-EAS-N-ACTQ-KEYVAULT01/PROVIDERS/MICROSOFT.KEYVAULT/VAULTS/KV-HK01-EAS-U-ACTQ-VLT01";"VAULTS";"Success";"KeyGet";"https://kv-hk01-eas-u-actq-vlt01.vault.azure.net/keys/atlas-uat-key/07cd029b044347b9a98a723dde653ee1?api-version=7.0";"OK";"Azure-SDK-For-Java/1.2.6 OS:Linux/3.10.0-1160.71.1.el7.x86_64 MacAddressHash:30ab6a7723bbd6e8a897169e21c29e5e5baee1c8b2e6d8959aae31a4af675d55 Java:11.0.16.1 (KeyVaultClientBase, 7.0)";"200";"";"7";"True";"";"";"";"";""
"165.225.234.208";"KV-HK01-EAS-U-ACTQ-VLT01";"RG-HK01-EAS-N-ACTQ-KEYVAULT01";"/SUBSCRIPTIONS/9B491DD6-598E-498C-98A0-D3BBD2290821/RESOURCEGROUPS/RG-HK01-EAS-N-ACTQ-KEYVAULT01/PROVIDERS/MICROSOFT.KEYVAULT/VAULTS/KV-HK01-EAS-U-ACTQ-VLT01";"VAULTS";"Success";"VaultGet";"https://management.azure.com/subscriptions/9b491dd6-598e-498c-98a0-d3bbd2290821/resourceGroups/rg-hk01-eas-n-actq-keyvault01/providers/Microsoft.KeyVault/vaults/kv-hk01-eas-u-actq-vlt01?api-version=2021-06-01-preview";"OK";"FxVersion/4.8.4515.0";"200";"Simon.Kwok@aia.com";"4";"True";"";"";"";"";""
"165.225.234.204";"KV-HK01-EAS-U-ACTQ-VLT01";"RG-HK01-EAS-N-ACTQ-KEYVAULT01";"/SUBSCRIPTIONS/9B491DD6-598E-498C-98A0-D3BBD2290821/RESOURCEGROUPS/RG-HK01-EAS-N-ACTQ-KEYVAULT01/PROVIDERS/MICROSOFT.KEYVAULT/VAULTS/KV-HK01-EAS-U-ACTQ-VLT01";"VAULTS";"Success";"VaultGet";"https://management.azure.com/subscriptions/9b491dd6-598e-498c-98a0-d3bbd2290821/resourceGroups/rg-hk01-eas-n-actq-keyvault01/providers/Microsoft.KeyVault/vaults/kv-hk01-eas-u-actq-vlt01?api-version=2021-06-01-preview";"OK";"FxVersion/6.0.622.26707";"200";"";"1";"True";"";"";"";"";""
"165.225.230.164";"KV-HK01-EAS-U-ACTQ-VLT01";"RG-HK01-EAS-N-ACTQ-KEYVAULT01";"/SUBSCRIPTIONS/9B491DD6-598E-498C-98A0-D3BBD2290821/RESOURCEGROUPS/RG-HK01-EAS-N-ACTQ-KEYVAULT01/PROVIDERS/MICROSOFT.KEYVAULT/VAULTS/KV-HK01-EAS-U-ACTQ-VLT01";"VAULTS";"Success";"VaultGet";"https://management.azure.com/subscriptions/9b491dd6-598e-498c-98a0-d3bbd2290821/resourceGroups/rg-hk01-eas-n-actq-keyvault01/providers/Microsoft.KeyVault/vaults/kv-hk01-eas-u-actq-vlt01?api-version=2021-10-01";"OK";"";"200";"AIACloudSupport04@AIA.COM";"2";"True";"";"";"";"";""
"165.225.234.171";"KV-HK01-EAS-U-ACTQ-VLT01";"RG-HK01-EAS-N-ACTQ-KEYVAULT01";"/SUBSCRIPTIONS/9B491DD6-598E-498C-98A0-D3BBD2290821/RESOURCEGROUPS/RG-HK01-EAS-N-ACTQ-KEYVAULT01/PROVIDERS/MICROSOFT.KEYVAULT/VAULTS/KV-HK01-EAS-U-ACTQ-VLT01";"VAULTS";"Success";"VaultGet";"https://management.azure.com/subscriptions/9b491dd6-598e-498c-98a0-d3bbd2290821/resourceGroups/rg-hk01-eas-n-actq-keyvault01/providers/Microsoft.KeyVault/vaults/kv-hk01-eas-u-actq-vlt01?api-version=2019-09-01";"OK";"FxVersion/6.0.622.26707";"200";"";"1";"True";"";"";"";"";""
"35.174.179.65";"KV-HK01-EAS-U-ACTQ-VLT01";"RG-HK01-EAS-N-ACTQ-KEYVAULT01";"/SUBSCRIPTIONS/9B491DD6-598E-498C-98A0-D3BBD2290821/RESOURCEGROUPS/RG-HK01-EAS-N-ACTQ-KEYVAULT01/PROVIDERS/MICROSOFT.KEYVAULT/VAULTS/KV-HK01-EAS-U-ACTQ-VLT01";"VAULTS";"Success";"VaultGet";"https://management.azure.com/subscriptions/9b491dd6-598e-498c-98a0-d3bbd2290821/resourceGroups/rg-hk01-eas-n-actq-keyvault01/providers/Microsoft.KeyVault/vaults/kv-hk01-eas-u-actq-vlt01?api-version=2018-02-14-preview";"OK";"";"200";"";"4";"True";"";"";"";"";""
"35.174.179.65";"KV-HK01-EAS-U-ACTQ-VLT01";"RG-HK01-EAS-N-ACTQ-KEYVAULT01";"/SUBSCRIPTIONS/9B491DD6-598E-498C-98A0-D3BBD2290821/RESOURCEGROUPS/RG-HK01-EAS-N-ACTQ-KEYVAULT01/PROVIDERS/MICROSOFT.KEYVAULT/VAULTS/KV-HK01-EAS-U-ACTQ-VLT01";"VAULTS";"Success";"KeyGet";"https://kv-hk01-eas-u-actq-vlt01.vault.azure.net/keys/atlas-uat-key/07cd029b044347b9a98a723dde653ee1?api-version=7.0";"OK";"Azure-SDK-For-Java/1.2.6 OS:Linux/3.10.0-1160.71.1.el7.x86_64 MacAddressHash:7525bfd772fa6bda50ccb3f29929cbf7707b9996d7226a338ab5d2200de20dbc Java:11.0.16.1 (KeyVaultClientBase, 7.0)";"200";"";"5";"True";"";"";"";"";""
"35.174.179.65";"KV-HK01-EAS-U-ACTQ-VLT01";"RG-HK01-EAS-N-ACTQ-KEYVAULT01";"/SUBSCRIPTIONS/9B491DD6-598E-498C-98A0-D3BBD2290821/RESOURCEGROUPS/RG-HK01-EAS-N-ACTQ-KEYVAULT01/PROVIDERS/MICROSOFT.KEYVAULT/VAULTS/KV-HK01-EAS-U-ACTQ-VLT01";"VAULTS";"Success";"KeyEncrypt";"https://kv-hk01-eas-u-actq-vlt01.vault.azure.net/keys/atlas-uat-key/07cd029b044347b9a98a723dde653ee1/encrypt?api-version=7.0";"OK";"Azure-SDK-For-Java/1.2.6 OS:Linux/3.10.0-1160.71.1.el7.x86_64 MacAddressHash:7525bfd772fa6bda50ccb3f29929cbf7707b9996d7226a338ab5d2200de20dbc Java:11.0.16.1 (KeyVaultClientBase, 7.0)";"200";"";"4";"True";"";"";"";"";""
"35.174.179.65";"KV-HK01-EAS-U-ACTQ-VLT01";"RG-HK01-EAS-N-ACTQ-KEYVAULT01";"/SUBSCRIPTIONS/9B491DD6-598E-498C-98A0-D3BBD2290821/RESOURCEGROUPS/RG-HK01-EAS-N-ACTQ-KEYVAULT01/PROVIDERS/MICROSOFT.KEYVAULT/VAULTS/KV-HK01-EAS-U-ACTQ-VLT01";"VAULTS";"Success";"KeyDecrypt";"https://kv-hk01-eas-u-actq-vlt01.vault.azure.net/keys/atlas-uat-key/07cd029b044347b9a98a723dde653ee1/decrypt?api-version=7.0";"OK";"Azure-SDK-For-Java/1.2.6 OS:Linux/3.10.0-1160.71.1.el7.x86_64 MacAddressHash:7525bfd772fa6bda50ccb3f29929cbf7707b9996d7226a338ab5d2200de20dbc Java:11.0.16.1 (KeyVaultClientBase, 7.0)";"200";"";"4";"True";"";"";"";"";""
